run_nb	start_time	end_time
319656	15-JUL-18 07.24.28.000000 AM	15-JUL-18 09.05.05.000000 AM
319657	15-JUL-18 09.09.07.000000 AM	15-JUL-18 10.13.37.000000 AM
319658	15-JUL-18 10.16.04.000000 AM	15-JUL-18 11.43.06.000000 AM
319659	15-JUL-18 11.50.26.000000 AM	15-JUL-18 12.23.50.000000 PM
319678	15-JUL-18 03.20.13.000000 PM	15-JUL-18 05.00.27.000000 PM
319687	15-JUL-18 10.28.04.000000 PM	15-JUL-18 10.45.10.000000 PM
319697	16-JUL-18 02.17.40.000000 AM	16-JUL-18 05.09.47.000000 AM
319698	16-JUL-18 05.13.10.000000 AM	16-JUL-18 07.14.00.000000 AM
319756	16-JUL-18 03.39.04.000000 PM	17-JUL-18 04.05.48.000000 AM
319840	17-JUL-18 10.27.53.000000 PM	18-JUL-18 12.42.42.000000 AM
319841	18-JUL-18 12.44.33.000000 AM	18-JUL-18 01.49.02.000000 AM
319847	18-JUL-18 04.02.30.000000 AM	18-JUL-18 04.03.17.000000 AM
319848	18-JUL-18 04.04.45.000000 AM	18-JUL-18 04.24.58.000000 AM
319849	18-JUL-18 04.28.02.000000 AM	18-JUL-18 07.38.48.000000 AM
319851	18-JUL-18 07.46.30.000000 AM	18-JUL-18 07.51.10.000000 AM
319852	18-JUL-18 07.54.24.000000 AM	18-JUL-18 07.57.31.000000 AM
319853	18-JUL-18 08.01.32.000000 AM	18-JUL-18 09.42.56.000000 AM
319854	18-JUL-18 09.44.34.000000 AM	18-JUL-18 11.11.36.000000 AM
319908	19-JUL-18 02.40.13.000000 AM	19-JUL-18 03.00.25.000000 AM
319909	19-JUL-18 03.03.13.000000 AM	19-JUL-18 03.05.33.000000 AM
319910	19-JUL-18 03.09.20.000000 AM	19-JUL-18 09.33.12.000000 AM
319912	19-JUL-18 09.34.18.000000 AM	19-JUL-18 09.58.00.000000 AM
319913	19-JUL-18 09.59.24.000000 AM	19-JUL-18 10.22.42.000000 AM
319914	19-JUL-18 10.22.49.000000 AM	19-JUL-18 10.36.48.000000 AM
319915	19-JUL-18 10.37.23.000000 AM	19-JUL-18 01.19.00.000000 PM
319941	19-JUL-18 07.59.35.000000 PM	19-JUL-18 09.41.23.000000 PM
319942	19-JUL-18 09.41.30.000000 PM	19-JUL-18 10.00.56.000000 PM
319950	20-JUL-18 02.45.30.000000 AM	20-JUL-18 03.50.23.000000 AM
319991	20-JUL-18 03.48.51.000000 PM	20-JUL-18 09.15.13.000000 PM
319992	20-JUL-18 09.15.39.000000 PM	20-JUL-18 10.59.23.000000 PM
319993	20-JUL-18 11.01.06.000000 PM	21-JUL-18 05.11.44.000000 AM
320002	21-JUL-18 08.17.32.000000 AM	21-JUL-18 09.12.19.000000 AM
320006	21-JUL-18 09.46.32.000000 AM	21-JUL-18 11.59.48.000000 AM
320007	21-JUL-18 12.00.08.000000 PM	21-JUL-18 01.02.18.000000 PM
320008	21-JUL-18 01.02.26.000000 PM	21-JUL-18 01.36.38.000000 PM
320009	21-JUL-18 01.38.10.000000 PM	21-JUL-18 02.27.07.000000 PM
320010	21-JUL-18 02.27.42.000000 PM	21-JUL-18 04.36.41.000000 PM
320011	21-JUL-18 04.38.02.000000 PM	21-JUL-18 06.36.55.000000 PM
320012	21-JUL-18 06.38.20.000000 PM	21-JUL-18 07.16.48.000000 PM
320023	21-JUL-18 09.33.03.000000 PM	21-JUL-18 11.20.41.000000 PM
320024	21-JUL-18 11.21.36.000000 PM	22-JUL-18 02.00.30.000000 AM
320025	22-JUL-18 02.03.20.000000 AM	22-JUL-18 02.46.51.000000 AM
320026	22-JUL-18 02.49.54.000000 AM	22-JUL-18 04.08.46.000000 AM
320038	22-JUL-18 07.09.04.000000 AM	22-JUL-18 11.11.53.000000 AM
320039	22-JUL-18 11.13.45.000000 AM	22-JUL-18 11.27.21.000000 AM
320040	22-JUL-18 11.29.06.000000 AM	22-JUL-18 04.15.27.000000 PM
320058	22-JUL-18 06.32.40.000000 PM	22-JUL-18 06.43.10.000000 PM
320059	22-JUL-18 06.43.23.000000 PM	22-JUL-18 07.26.54.000000 PM
320060	22-JUL-18 07.27.05.000000 PM	22-JUL-18 07.46.07.000000 PM
320061	22-JUL-18 07.46.28.000000 PM	22-JUL-18 08.05.30.000000 PM
320062	22-JUL-18 08.06.50.000000 PM	22-JUL-18 08.15.46.000000 PM
320063	22-JUL-18 08.17.40.000000 PM	22-JUL-18 08.46.48.000000 PM
320064	22-JUL-18 08.48.07.000000 PM	22-JUL-18 10.06.59.000000 PM
320065	22-JUL-18 10.09.30.000000 PM	23-JUL-18 04.06.56.000000 AM
320500	30-JUL-18 08.28.59.000000 AM	30-JUL-18 10.45.21.000000 AM
320569	31-JUL-18 02.22.33.000000 AM	31-JUL-18 03.59.41.000000 AM
320570	31-JUL-18 04.00.29.000000 AM	31-JUL-18 06.42.53.000000 AM
320571	31-JUL-18 06.43.14.000000 AM	31-JUL-18 07.07.19.000000 AM
320673	01-AUG-18 02.33.01.000000 AM	01-AUG-18 08.11.25.000000 AM
320674	01-AUG-18 08.11.46.000000 AM	01-AUG-18 12.04.29.000000 PM
320688	01-AUG-18 03.24.06.000000 PM	01-AUG-18 07.16.49.000000 PM
320712	02-AUG-18 02.45.01.000000 AM	02-AUG-18 04.03.53.000000 AM
320757	02-AUG-18 02.37.56.000000 PM	02-AUG-18 04.46.55.000000 PM
320804	03-AUG-18 07.27.51.000000 AM	03-AUG-18 03.28.26.000000 PM
320807	03-AUG-18 03.28.46.000000 PM	03-AUG-18 03.32.39.000000 PM
320809	03-AUG-18 03.43.13.000000 PM	03-AUG-18 08.21.23.000000 PM
320821	03-AUG-18 11.57.32.000000 PM	04-AUG-18 01.09.01.000000 AM
320822	04-AUG-18 01.09.16.000000 AM	04-AUG-18 04.33.15.000000 AM
320823	04-AUG-18 04.34.31.000000 AM	04-AUG-18 06.55.33.000000 AM
320824	04-AUG-18 06.55.49.000000 AM	04-AUG-18 01.44.09.000000 PM
320838	04-AUG-18 05.31.12.000000 PM	04-AUG-18 07.14.09.000000 PM
320839	04-AUG-18 07.17.15.000000 PM	04-AUG-18 07.19.58.000000 PM
320840	04-AUG-18 07.20.14.000000 PM	04-AUG-18 10.24.01.000000 PM
320841	04-AUG-18 10.26.03.000000 PM	04-AUG-18 11.45.42.000000 PM
320853	05-AUG-18 06.48.20.000000 AM	05-AUG-18 08.56.33.000000 AM
320854	05-AUG-18 08.59.06.000000 AM	05-AUG-18 09.47.40.000000 AM
320855	05-AUG-18 09.50.43.000000 AM	05-AUG-18 01.34.30.000000 PM
320856	05-AUG-18 01.36.28.000000 PM	05-AUG-18 02.39.48.000000 PM
320857	05-AUG-18 02.39.57.000000 PM	05-AUG-18 04.27.11.000000 PM
320858	05-AUG-18 04.27.33.000000 PM	05-AUG-18 06.00.01.000000 PM
320859	05-AUG-18 06.00.16.000000 PM	05-AUG-18 06.15.49.000000 PM
320887	05-AUG-18 10.38.34.000000 PM	06-AUG-18 12.25.48.000000 AM
320888	06-AUG-18 12.26.10.000000 AM	06-AUG-18 01.13.57.000000 AM
320916	06-AUG-18 09.12.39.000000 AM	06-AUG-18 09.21.35.000000 AM
320917	06-AUG-18 09.25.17.000000 AM	06-AUG-18 09.53.11.000000 PM
320920	06-AUG-18 09.56.15.000000 PM	06-AUG-18 11.05.01.000000 PM
320933	07-AUG-18 03.29.36.000000 AM	07-AUG-18 04.37.12.000000 AM
320934	07-AUG-18 04.38.31.000000 AM	07-AUG-18 10.00.59.000000 AM
320936	07-AUG-18 10.01.22.000000 AM	07-AUG-18 12.39.06.000000 PM
320941	07-AUG-18 12.39.42.000000 PM	07-AUG-18 01.15.26.000000 PM
320980	07-AUG-18 03.52.40.000000 PM	07-AUG-18 04.30.44.000000 PM
320995	07-AUG-18 07.28.55.000000 PM	07-AUG-18 08.41.58.000000 PM
320996	07-AUG-18 08.42.30.000000 PM	07-AUG-18 11.09.45.000000 PM
321004	08-AUG-18 01.47.42.000000 AM	08-AUG-18 02.45.35.000000 AM
321005	08-AUG-18 02.48.15.000000 AM	08-AUG-18 03.11.34.000000 AM
321006	08-AUG-18 03.15.04.000000 AM	08-AUG-18 04.17.37.000000 AM
321007	08-AUG-18 04.19.56.000000 AM	08-AUG-18 09.42.24.000000 AM
321009	08-AUG-18 09.43.25.000000 AM	08-AUG-18 10.16.03.000000 AM
321010	08-AUG-18 10.16.22.000000 AM	08-AUG-18 12.28.51.000000 PM
321011	08-AUG-18 12.32.48.000000 PM	08-AUG-18 01.55.09.000000 PM
321012	08-AUG-18 01.58.30.000000 PM	08-AUG-18 03.16.13.000000 PM
321051	09-AUG-18 03.17.54.000000 AM	09-AUG-18 10.33.26.000000 AM
321055	09-AUG-18 10.35.36.000000 AM	09-AUG-18 03.30.06.000000 PM
321067	09-AUG-18 06.21.44.000000 PM	09-AUG-18 10.14.51.000000 PM
321068	09-AUG-18 10.16.40.000000 PM	10-AUG-18 02.54.04.000000 AM
321069	10-AUG-18 02.54.15.000000 AM	10-AUG-18 04.55.28.000000 AM
321119	10-AUG-18 03.12.52.000000 PM	10-AUG-18 04.18.31.000000 PM
321121	10-AUG-18 04.22.06.000000 PM	10-AUG-18 04.39.58.000000 PM
321122	10-AUG-18 04.42.10.000000 PM	10-AUG-18 07.15.15.000000 PM
321123	10-AUG-18 07.15.57.000000 PM	10-AUG-18 07.18.40.000000 PM
321124	10-AUG-18 07.20.25.000000 PM	11-AUG-18 12.38.14.000000 AM
321126	11-AUG-18 01.03.45.000000 AM	11-AUG-18 04.14.54.000000 AM
321134	11-AUG-18 08.39.55.000000 AM	11-AUG-18 09.20.19.000000 AM
321138	11-AUG-18 09.32.55.000000 AM	11-AUG-18 02.20.25.000000 PM
321140	11-AUG-18 02.25.01.000000 PM	11-AUG-18 07.34.40.000000 PM
321149	11-AUG-18 10.25.55.000000 PM	12-AUG-18 09.29.30.000000 AM
321162	12-AUG-18 02.33.33.000000 PM	12-AUG-18 02.49.05.000000 PM
321164	12-AUG-18 02.50.40.000000 PM	12-AUG-18 03.18.15.000000 PM
321165	12-AUG-18 03.19.23.000000 PM	12-AUG-18 03.22.06.000000 PM
321166	12-AUG-18 03.42.32.000000 PM	12-AUG-18 03.50.19.000000 PM
321167	12-AUG-18 03.51.01.000000 PM	12-AUG-18 09.49.14.000000 PM
321177	13-AUG-18 03.40.20.000000 AM	13-AUG-18 06.48.46.000000 AM
321178	13-AUG-18 06.55.49.000000 AM	13-AUG-18 07.25.43.000000 AM
321218	13-AUG-18 12.13.49.000000 PM	13-AUG-18 06.08.32.000000 PM
321219	13-AUG-18 06.10.44.000000 PM	14-AUG-18 12.13.14.000000 AM
321221	14-AUG-18 12.13.21.000000 AM	14-AUG-18 12.28.30.000000 AM
321230	14-AUG-18 03.33.41.000000 AM	14-AUG-18 04.05.56.000000 AM
321231	14-AUG-18 04.09.24.000000 AM	14-AUG-18 04.31.56.000000 AM
321232	14-AUG-18 04.36.11.000000 AM	14-AUG-18 04.47.27.000000 AM
321233	14-AUG-18 04.47.55.000000 AM	14-AUG-18 09.29.59.000000 AM
321261	14-AUG-18 12.41.24.000000 PM	14-AUG-18 12.47.37.000000 PM
321262	14-AUG-18 12.50.07.000000 PM	14-AUG-18 12.51.17.000000 PM
321283	14-AUG-18 03.05.56.000000 PM	14-AUG-18 05.05.59.000000 PM
321294	14-AUG-18 05.35.51.000000 PM	14-AUG-18 05.59.33.000000 PM
321295	14-AUG-18 06.01.35.000000 PM	14-AUG-18 10.54.08.000000 PM
321296	14-AUG-18 10.55.44.000000 PM	14-AUG-18 11.21.23.000000 PM
321305	15-AUG-18 02.02.21.000000 AM	15-AUG-18 07.07.39.000000 PM
321310	15-AUG-18 07.38.21.000000 PM	15-AUG-18 08.46.20.000000 PM
321311	15-AUG-18 08.48.28.000000 PM	15-AUG-18 08.51.58.000000 PM
321312	15-AUG-18 08.55.17.000000 PM	16-AUG-18 01.53.16.000000 AM
321313	16-AUG-18 01.55.17.000000 AM	16-AUG-18 04.33.24.000000 AM
321393	17-AUG-18 05.32.36.000000 AM	17-AUG-18 06.29.43.000000 AM
321396	17-AUG-18 06.29.54.000000 AM	17-AUG-18 04.02.34.000000 PM
321397	17-AUG-18 04.06.23.000000 PM	17-AUG-18 06.27.48.000000 PM
321414	17-AUG-18 09.14.10.000000 PM	18-AUG-18 05.20.35.000000 AM
321415	18-AUG-18 05.21.19.000000 AM	18-AUG-18 10.33.18.000000 AM
321431	18-AUG-18 01.51.46.000000 PM	18-AUG-18 02.53.32.000000 PM
321432	18-AUG-18 02.54.29.000000 PM	18-AUG-18 03.12.22.000000 PM
321433	18-AUG-18 03.15.09.000000 PM	18-AUG-18 04.03.19.000000 PM
321434	18-AUG-18 04.07.00.000000 PM	18-AUG-18 08.16.02.000000 PM
321436	18-AUG-18 08.20.52.000000 PM	19-AUG-18 12.56.19.000000 AM
321457	19-AUG-18 07.38.11.000000 AM	19-AUG-18 07.34.59.000000 PM
321461	19-AUG-18 07.38.10.000000 PM	19-AUG-18 08.35.40.000000 PM
321475	20-AUG-18 01.30.43.000000 AM	20-AUG-18 02.40.57.000000 PM
321709	23-AUG-18 01.19.11.000000 PM	23-AUG-18 01.19.57.000000 PM
321710	23-AUG-18 01.20.08.000000 PM	23-AUG-18 01.41.54.000000 PM
321712	23-AUG-18 01.42.14.000000 PM	23-AUG-18 03.24.02.000000 PM
321730	23-AUG-18 09.10.55.000000 PM	23-AUG-18 11.03.12.000000 PM
321731	23-AUG-18 11.06.21.000000 PM	23-AUG-18 11.09.28.000000 PM
321732	23-AUG-18 11.11.04.000000 PM	24-AUG-18 08.33.15.000000 AM
321735	24-AUG-18 08.33.27.000000 AM	24-AUG-18 09.29.47.000000 AM
321755	24-AUG-18 01.48.50.000000 PM	24-AUG-18 06.19.14.000000 PM
321758	24-AUG-18 06.21.07.000000 PM	24-AUG-18 07.34.09.000000 PM
321759	24-AUG-18 07.36.44.000000 PM	24-AUG-18 07.40.14.000000 PM
321760	24-AUG-18 07.44.52.000000 PM	25-AUG-18 01.16.39.000000 AM
321773	25-AUG-18 12.11.58.000000 PM	25-AUG-18 12.41.07.000000 PM
321774	25-AUG-18 12.43.49.000000 PM	25-AUG-18 01.35.52.000000 PM
321775	25-AUG-18 01.36.11.000000 PM	25-AUG-18 01.54.03.000000 PM
321776	25-AUG-18 01.57.38.000000 PM	25-AUG-18 02.14.44.000000 PM
321777	25-AUG-18 02.14.59.000000 PM	25-AUG-18 04.02.59.000000 PM
321778	25-AUG-18 04.04.44.000000 PM	25-AUG-18 05.02.37.000000 PM
321780	25-AUG-18 05.04.57.000000 PM	25-AUG-18 08.35.55.000000 PM
321781	25-AUG-18 08.36.14.000000 PM	26-AUG-18 12.58.29.000000 AM
321794	26-AUG-18 03.26.58.000000 AM	26-AUG-18 04.38.03.000000 AM
321795	26-AUG-18 04.39.28.000000 AM	26-AUG-18 04.42.35.000000 AM
321813	26-AUG-18 09.15.35.000000 AM	26-AUG-18 11.56.03.000000 AM
321815	26-AUG-18 12.01.16.000000 PM	26-AUG-18 12.09.49.000000 PM
321816	26-AUG-18 12.18.14.000000 PM	26-AUG-18 12.19.48.000000 PM
321817	26-AUG-18 12.20.00.000000 PM	26-AUG-18 03.47.51.000000 PM
321818	26-AUG-18 03.50.06.000000 PM	26-AUG-18 08.17.47.000000 PM
321819	26-AUG-18 08.21.44.000000 PM	26-AUG-18 08.24.27.000000 PM
321820	26-AUG-18 08.26.15.000000 PM	26-AUG-18 09.49.01.000000 PM
321831	27-AUG-18 12.10.22.000000 AM	27-AUG-18 05.04.05.000000 AM
321832	27-AUG-18 05.06.22.000000 AM	27-AUG-18 08.24.07.000000 AM
321833	27-AUG-18 08.27.00.000000 AM	27-AUG-18 11.04.45.000000 AM
321834	27-AUG-18 11.05.28.000000 AM	27-AUG-18 01.14.27.000000 PM
321879	27-AUG-18 05.57.43.000000 PM	27-AUG-18 08.00.52.000000 PM
321880	27-AUG-18 08.01.46.000000 PM	27-AUG-18 08.52.39.000000 PM
321887	28-AUG-18 01.04.04.000000 AM	28-AUG-18 06.51.24.000000 AM
321908	28-AUG-18 01.40.10.000000 PM	28-AUG-18 04.26.50.000000 PM
321909	28-AUG-18 04.31.34.000000 PM	29-AUG-18 03.13.47.000000 AM
321917	29-AUG-18 05.24.24.000000 AM	29-AUG-18 10.36.46.000000 AM
321919	29-AUG-18 10.38.52.000000 AM	29-AUG-18 10.40.49.000000 AM
321933	29-AUG-18 02.09.13.000000 PM	29-AUG-18 03.59.10.000000 PM
321960	29-AUG-18 09.26.49.000000 PM	29-AUG-18 09.38.05.000000 PM
321961	29-AUG-18 09.43.01.000000 PM	30-AUG-18 12.00.10.000000 AM
321973	30-AUG-18 09.44.30.000000 AM	30-AUG-18 05.36.56.000000 PM
321975	30-AUG-18 05.37.18.000000 PM	30-AUG-18 11.13.22.000000 PM
321988	31-AUG-18 03.56.29.000000 AM	31-AUG-18 01.16.20.000000 PM
321990	31-AUG-18 01.16.37.000000 PM	31-AUG-18 04.19.13.000000 PM
322013	31-AUG-18 06.44.38.000000 PM	31-AUG-18 06.47.45.000000 PM
322014	31-AUG-18 06.52.10.000000 PM	31-AUG-18 06.58.23.000000 PM
322022	31-AUG-18 09.02.55.000000 PM	01-SEP-18 08.27.52.000000 AM
322040	01-SEP-18 11.09.06.000000 AM	01-SEP-18 11.23.52.000000 AM
322057	01-SEP-18 08.28.32.000000 PM	01-SEP-18 08.36.19.000000 PM
322068	02-SEP-18 02.40.56.000000 AM	02-SEP-18 07.02.24.000000 AM
322079	02-SEP-18 11.24.26.000000 AM	02-SEP-18 02.07.37.000000 PM
322088	02-SEP-18 02.13.01.000000 PM	02-SEP-18 06.04.12.000000 PM
322106	02-SEP-18 09.40.43.000000 PM	03-SEP-18 03.00.28.000000 AM
322113	03-SEP-18 06.37.14.000000 AM	03-SEP-18 07.20.21.000000 AM
322118	03-SEP-18 07.20.37.000000 AM	03-SEP-18 12.59.47.000000 PM
322179	03-SEP-18 04.39.51.000000 PM	04-SEP-18 03.55.52.000000 AM
322201	04-SEP-18 05.55.39.000000 AM	04-SEP-18 07.23.51.000000 AM
322204	04-SEP-18 07.24.58.000000 AM	04-SEP-18 02.48.39.000000 PM
322222	04-SEP-18 02.53.45.000000 PM	04-SEP-18 06.17.43.000000 PM
322252	04-SEP-18 08.29.20.000000 PM	05-SEP-18 06.29.12.000000 AM
322317	05-SEP-18 12.01.44.000000 PM	05-SEP-18 12.22.19.000000 PM
322319	05-SEP-18 12.25.29.000000 PM	05-SEP-18 01.28.25.000000 PM
322322	05-SEP-18 01.29.27.000000 PM	05-SEP-18 09.17.14.000000 PM
322324	05-SEP-18 09.27.53.000000 PM	06-SEP-18 12.09.07.000000 AM
322332	06-SEP-18 02.11.56.000000 AM	06-SEP-18 08.47.27.000000 AM
322348	06-SEP-18 01.43.39.000000 PM	06-SEP-18 11.12.49.000000 PM
322355	07-SEP-18 01.05.42.000000 AM	07-SEP-18 01.44.56.000000 AM
322356	07-SEP-18 01.45.19.000000 AM	07-SEP-18 06.47.35.000000 AM
322381	07-SEP-18 11.10.32.000000 AM	07-SEP-18 02.37.14.000000 PM
322407	07-SEP-18 05.47.22.000000 PM	07-SEP-18 09.15.36.000000 PM
322430	08-SEP-18 01.19.19.000000 AM	08-SEP-18 06.09.55.000000 AM
322431	08-SEP-18 06.12.25.000000 AM	08-SEP-18 01.45.02.000000 PM
322480	08-SEP-18 05.33.13.000000 PM	08-SEP-18 07.48.25.000000 PM
322483	08-SEP-18 07.53.07.000000 PM	08-SEP-18 07.55.50.000000 PM
322484	08-SEP-18 07.57.10.000000 PM	08-SEP-18 08.09.59.000000 PM
322485	08-SEP-18 08.10.11.000000 PM	08-SEP-18 08.13.41.000000 PM
322487	08-SEP-18 08.20.18.000000 PM	08-SEP-18 08.38.10.000000 PM
322492	08-SEP-18 08.56.03.000000 PM	09-SEP-18 05.54.08.000000 AM
322510	09-SEP-18 08.32.39.000000 AM	09-SEP-18 08.35.45.000000 AM
322599	09-SEP-18 03.58.47.000000 PM	09-SEP-18 05.36.19.000000 PM
322602	09-SEP-18 05.40.01.000000 PM	09-SEP-18 06.07.36.000000 PM
322603	09-SEP-18 06.08.09.000000 PM	09-SEP-18 06.11.39.000000 PM
322605	09-SEP-18 06.13.23.000000 PM	09-SEP-18 08.01.47.000000 PM
322616	09-SEP-18 08.41.14.000000 PM	09-SEP-18 09.09.12.000000 PM
322617	09-SEP-18 09.12.33.000000 PM	10-SEP-18 01.05.40.000000 AM
322625	10-SEP-18 03.32.10.000000 AM	10-SEP-18 10.49.38.000000 AM
322633	10-SEP-18 10.51.34.000000 AM	10-SEP-18 12.27.55.000000 PM
323413	24-SEP-18 01.48.49.000000 AM	24-SEP-18 01.49.36.000000 AM
323414	24-SEP-18 01.51.16.000000 AM	24-SEP-18 02.08.45.000000 AM
323416	24-SEP-18 02.19.27.000000 AM	24-SEP-18 02.47.48.000000 AM
323417	24-SEP-18 02.56.01.000000 AM	24-SEP-18 03.13.53.000000 AM
323418	24-SEP-18 03.15.07.000000 AM	24-SEP-18 03.38.02.000000 AM
323419	24-SEP-18 03.41.32.000000 AM	24-SEP-18 04.14.33.000000 AM
323420	24-SEP-18 04.17.40.000000 AM	24-SEP-18 04.30.29.000000 AM
323421	24-SEP-18 04.32.28.000000 AM	24-SEP-18 04.47.14.000000 AM
323422	24-SEP-18 04.47.40.000000 AM	24-SEP-18 04.50.23.000000 AM
323423	24-SEP-18 05.01.48.000000 AM	24-SEP-18 05.59.18.000000 AM
323470	24-SEP-18 01.47.51.000000 PM	24-SEP-18 03.16.26.000000 PM
323471	24-SEP-18 03.18.19.000000 PM	24-SEP-18 04.50.24.000000 PM
323472	24-SEP-18 04.50.41.000000 PM	24-SEP-18 05.33.49.000000 PM
323473	24-SEP-18 05.40.41.000000 PM	24-SEP-18 07.08.29.000000 PM
323474	24-SEP-18 07.42.20.000000 PM	24-SEP-18 09.59.52.000000 PM
323475	24-SEP-18 10.00.42.000000 PM	24-SEP-18 10.30.14.000000 PM
323487	25-SEP-18 03.28.20.000000 AM	25-SEP-18 06.25.29.000000 AM
323488	25-SEP-18 06.30.08.000000 AM	25-SEP-18 11.37.50.000000 AM
323492	25-SEP-18 11.45.43.000000 AM	25-SEP-18 11.58.09.000000 AM
323493	25-SEP-18 11.58.37.000000 AM	25-SEP-18 12.54.10.000000 PM
323495	25-SEP-18 12.54.31.000000 PM	25-SEP-18 02.06.47.000000 PM
323524	25-SEP-18 10.36.20.000000 PM	26-SEP-18 02.04.58.000000 AM
323525	26-SEP-18 02.05.25.000000 AM	26-SEP-18 09.22.29.000000 AM
323526	26-SEP-18 09.22.43.000000 AM	26-SEP-18 12.23.22.000000 PM
323693	29-SEP-18 01.47.30.000000 AM	29-SEP-18 02.31.24.000000 AM
323696	29-SEP-18 02.33.10.000000 AM	29-SEP-18 04.12.38.000000 AM
323701	29-SEP-18 08.50.06.000000 AM	29-SEP-18 08.52.49.000000 AM
323702	29-SEP-18 08.56.34.000000 AM	29-SEP-18 02.10.06.000000 PM
323725	29-SEP-18 06.38.39.000000 PM	29-SEP-18 08.46.05.000000 PM
323726	29-SEP-18 08.49.58.000000 PM	29-SEP-18 09.12.53.000000 PM
323727	29-SEP-18 09.13.04.000000 PM	30-SEP-18 03.36.09.000000 AM
323755	30-SEP-18 11.17.44.000000 AM	30-SEP-18 05.21.46.000000 PM
323775	30-SEP-18 07.49.18.000000 PM	30-SEP-18 08.40.58.000000 PM
323778	30-SEP-18 08.41.26.000000 PM	01-OCT-18 02.43.55.000000 AM
323790	01-OCT-18 07.35.02.000000 AM	01-OCT-18 01.25.52.000000 PM
323794	01-OCT-18 01.29.17.000000 PM	01-OCT-18 01.55.19.000000 PM
323841	01-OCT-18 11.32.02.000000 PM	02-OCT-18 02.32.18.000000 AM
323857	02-OCT-18 02.35.30.000000 AM	02-OCT-18 04.53.49.000000 AM
323940	03-OCT-18 01.12.47.000000 AM	03-OCT-18 11.02.33.000000 AM
323954	03-OCT-18 11.06.37.000000 AM	03-OCT-18 11.36.08.000000 AM
323976	03-OCT-18 02.01.34.000000 PM	03-OCT-18 02.22.33.000000 PM
323978	03-OCT-18 02.23.01.000000 PM	03-OCT-18 02.50.59.000000 PM
323980	03-OCT-18 02.51.36.000000 PM	03-OCT-18 04.09.41.000000 PM
323983	03-OCT-18 04.11.58.000000 PM	03-OCT-18 05.24.38.000000 PM
323997	03-OCT-18 05.30.39.000000 PM	03-OCT-18 08.43.44.000000 PM
324021	04-OCT-18 01.48.39.000000 AM	04-OCT-18 06.49.45.000000 AM
324022	04-OCT-18 06.50.15.000000 AM	04-OCT-18 10.25.06.000000 AM
324077	04-OCT-18 10.20.56.000000 PM	05-OCT-18 02.52.31.000000 AM
324201	06-OCT-18 11.58.19.000000 PM	07-OCT-18 08.48.39.000000 AM
324202	07-OCT-18 08.48.52.000000 AM	07-OCT-18 10.21.43.000000 AM
324205	07-OCT-18 10.31.04.000000 AM	07-OCT-18 11.34.00.000000 AM
324206	07-OCT-18 11.38.14.000000 AM	07-OCT-18 12.35.44.000000 PM
324207	07-OCT-18 12.44.24.000000 PM	07-OCT-18 12.57.14.000000 PM
324209	07-OCT-18 01.02.20.000000 PM	07-OCT-18 01.57.07.000000 PM
324237	07-OCT-18 09.29.58.000000 PM	07-OCT-18 10.48.50.000000 PM
324245	08-OCT-18 01.31.07.000000 AM	08-OCT-18 12.15.16.000000 PM
324293	08-OCT-18 11.08.14.000000 PM	09-OCT-18 02.02.59.000000 PM
324313	09-OCT-18 04.18.54.000000 PM	09-OCT-18 04.22.24.000000 PM
324314	09-OCT-18 04.23.24.000000 PM	09-OCT-18 04.26.07.000000 PM
324315	09-OCT-18 04.26.19.000000 PM	09-OCT-18 05.45.11.000000 PM
324318	09-OCT-18 05.53.42.000000 PM	09-OCT-18 08.02.17.000000 PM
324420	11-OCT-18 12.24.57.000000 AM	11-OCT-18 04.27.23.000000 AM
324564	14-OCT-18 12.53.44.000000 AM	14-OCT-18 05.54.50.000000 AM
324571	14-OCT-18 07.47.35.000000 AM	14-OCT-18 11.07.17.000000 AM
324729	16-OCT-18 09.28.04.000000 AM	16-OCT-18 10.42.39.000000 AM
324747	16-OCT-18 12.56.26.000000 PM	16-OCT-18 07.54.28.000000 PM
324764	16-OCT-18 07.54.47.000000 PM	16-OCT-18 08.52.40.000000 PM
324765	16-OCT-18 08.52.50.000000 PM	16-OCT-18 11.59.20.000000 PM
324769	16-OCT-18 11.59.45.000000 PM	17-OCT-18 02.06.48.000000 AM
324772	17-OCT-18 02.48.00.000000 AM	17-OCT-18 03.51.43.000000 AM
324785	17-OCT-18 06.16.27.000000 AM	17-OCT-18 10.04.30.000000 AM
324791	17-OCT-18 10.04.47.000000 AM	17-OCT-18 05.57.13.000000 PM
324835	17-OCT-18 10.30.14.000000 PM	18-OCT-18 12.38.03.000000 AM
324840	18-OCT-18 12.41.14.000000 AM	18-OCT-18 01.18.09.000000 AM
324841	18-OCT-18 01.18.35.000000 AM	18-OCT-18 10.01.31.000000 AM
324846	18-OCT-18 10.06.07.000000 AM	18-OCT-18 01.26.35.000000 PM
324878	18-OCT-18 04.07.07.000000 PM	19-OCT-18 03.22.22.000000 AM
324897	19-OCT-18 06.41.04.000000 AM	19-OCT-18 07.35.27.000000 AM
324970	19-OCT-18 03.42.39.000000 PM	20-OCT-18 05.55.03.000000 AM
324980	20-OCT-18 08.16.24.000000 AM	20-OCT-18 11.10.22.000000 PM
324997	21-OCT-18 04.31.28.000000 AM	21-OCT-18 05.21.59.000000 AM
324998	21-OCT-18 05.23.14.000000 AM	21-OCT-18 07.45.49.000000 AM
